LAUS,State_FIPS,County_FIPS,County_Name_State,Year,,Labor_Force,Employed,Unemployed,Unemployment_Rate
CN5180000000000,51,800,"Suffolk city, VA",2014,,"42,366     ","39,919     ","2,447     ",5.8     
CN5181000000000,51,810,"Virginia Beach city, VA",2014,,"231,758     ","220,297     ","11,461     ",4.9     
CN5182000000000,51,820,"Waynesboro city, VA",2014,,"10,070     ","9,530     ",540     ,5.4     
CN5183000000000,51,830,"Williamsburg city, VA",2014,,"6,637     ","6,149     ",488     ,7.4     
CN5184000000000,51,840,"Winchester city, VA",2014,,"14,432     ","13,690     ",742     ,5.1     
CN5300100000000,53,001,"Adams County, WA",2014,,"8,552     ","7,941     ",611     ,7.1     
CN5300300000000,53,003,"Asotin County, WA",2014,,"9,707     ","9,186     ",521     ,5.4     
CN5300500000000,53,005,"Benton County, WA",2014,,"89,907     ","83,182     ","6,725     ",7.5     
CN5300700000000,53,007,"Chelan County, WA",2014,,"41,171     ","38,639     ","2,532     ",6.1     
CN5300900000000,53,009,"Clallam County, WA",2014,,"26,738     ","24,493     ","2,245     ",8.4     
CN5301100000000,53,011,"Clark County, WA",2014,,"209,309     ","194,621     ","14,688     ",7.0     
CN5301300000000,53,013,"Columbia County, WA",2014,,"1,740     ","1,616     ",124     ,7.1     
CN5301500000000,53,015,"Cowlitz County, WA",2014,,"43,617     ","40,102     ","3,515     ",8.1     
CN5301700000000,53,017,"Douglas County, WA",2014,,"19,328     ","17,954     ","1,374     ",7.1     
CN5301900000000,53,019,"Ferry County, WA",2014,,"2,452     ","2,173     ",279     ,11.4     
CN5302100000000,53,021,"Franklin County, WA",2014,,"38,056     ","34,886     ","3,170     ",8.3     
CN5302300000000,53,023,"Garfield County, WA",2014,,960     ,897     ,63     ,6.6     
CN5302500000000,53,025,"Grant County, WA",2014,,"44,845     ","41,513     ","3,332     ",7.4     
CN5302700000000,53,027,"Grays Harbor County, WA",2014,,"27,202     ","24,451     ","2,751     ",10.1     
CN5302900000000,53,029,"Island County, WA",2014,,"31,725     ","29,630     ","2,095     ",6.6     
CN5303100000000,53,031,"Jefferson County, WA",2014,,"11,196     ","10,299     ",897     ,8.0     
CN5303300000000,53,033,"King County, WA",2014,,"1,158,195     ","1,103,941     ","54,254     ",4.7     
CN5303500000000,53,035,"Kitsap County, WA",2014,,"113,577     ","106,632     ","6,945     ",6.1     
CN5303700000000,53,037,"Kittitas County, WA",2014,,"20,200     ","18,801     ","1,399     ",6.9     
CN5303900000000,53,039,"Klickitat County, WA",2014,,"9,586     ","8,844     ",742     ,7.7     
CN5304100000000,53,041,"Lewis County, WA",2014,,"30,544     ","27,780     ","2,764     ",9.0     
CN5304300000000,53,043,"Lincoln County, WA",2014,,"5,037     ","4,747     ",290     ,5.8     
CN5304500000000,53,045,"Mason County, WA",2014,,"23,134     ","21,203     ","1,931     ",8.3     
CN5304700000000,53,047,"Okanogan County, WA",2014,,"21,316     ","19,796     ","1,520     ",7.1     
CN5304900000000,53,049,"Pacific County, WA",2014,,"7,857     ","7,081     ",776     ,9.9     
CN5305100000000,53,051,"Pend Oreille County, WA",2014,,"4,581     ","4,123     ",458     ,10.0     
CN5305300000000,53,053,"Pierce County, WA",2014,,"385,485     ","358,486     ","26,999     ",7.0     
CN5305500000000,53,055,"San Juan County, WA",2014,,"7,692     ","7,308     ",384     ,5.0     
CN5305700000000,53,057,"Skagit County, WA",2014,,"56,490     ","52,399     ","4,091     ",7.2     
CN5305900000000,53,059,"Skamania County, WA",2014,,"4,947     ","4,540     ",407     ,8.2     
CN5306100000000,53,061,"Snohomish County, WA",2014,,"395,565     ","374,903     ","20,662     ",5.2     
CN5306300000000,53,063,"Spokane County, WA",2014,,"225,474     ","209,773     ","15,701     ",7.0     
CN5306500000000,53,065,"Stevens County, WA",2014,,"17,400     ","15,781     ","1,619     ",9.3     
CN5306700000000,53,067,"Thurston County, WA",2014,,"123,392     ","115,391     ","8,001     ",6.5     
CN5306900000000,53,069,"Wahkiakum County, WA",2014,,"1,276     ","1,153     ",123     ,9.6     
CN5307100000000,53,071,"Walla Walla County, WA",2014,,"28,460     ","26,710     ","1,750     ",6.1     
CN5307300000000,53,073,"Whatcom County, WA",2014,,"101,316     ","94,670     ","6,646     ",6.6     
CN5307500000000,53,075,"Whitman County, WA",2014,,"22,153     ","20,998     ","1,155     ",5.2     
CN5307700000000,53,077,"Yakima County, WA",2014,,"119,487     ","109,113     ","10,374     ",8.7     
CN5400100000000,54,001,"Barbour County, WV",2014,,"6,819     ","6,359     ",460     ,6.7     
CN5400300000000,54,003,"Berkeley County, WV",2014,,"52,512     ","49,628     ","2,884     ",5.5     
CN5400500000000,54,005,"Boone County, WV",2014,,"8,420     ","7,637     ",783     ,9.3     
CN5400700000000,54,007,"Braxton County, WV",2014,,"5,224     ","4,729     ",495     ,9.5     
CN5400900000000,54,009,"Brooke County, WV",2014,,"10,101     ","9,366     ",735     ,7.3     
CN5401100000000,54,011,"Cabell County, WV",2014,,"42,108     ","39,789     ","2,319     ",5.5     
CN5401300000000,54,013,"Calhoun County, WV",2014,,"2,902     ","2,619     ",283     ,9.8     
CN5401500000000,54,015,"Clay County, WV",2014,,"3,317     ","2,955     ",362     ,10.9     
CN5401700000000,54,017,"Doddridge County, WV",2014,,"3,632     ","3,450     ",182     ,5.0     
CN5401900000000,54,019,"Fayette County, WV",2014,,"16,596     ","15,206     ","1,390     ",8.4     
CN5402100000000,54,021,"Gilmer County, WV",2014,,"2,741     ","2,562     ",179     ,6.5     
CN5402300000000,54,023,"Grant County, WV",2014,,"5,807     ","5,359     ",448     ,7.7     
CN5402500000000,54,025,"Greenbrier County, WV",2014,,"15,127     ","14,080     ","1,047     ",6.9     
CN5402700000000,54,027,"Hampshire County, WV",2014,,"9,407     ","8,809     ",598     ,6.4     
CN5402900000000,54,029,"Hancock County, WV",2014,,"13,127     ","12,071     ","1,056     ",8.0     
CN5403100000000,54,031,"Hardy County, WV",2014,,"5,348     ","4,895     ",453     ,8.5     
CN5403300000000,54,033,"Harrison County, WV",2014,,"31,780     ","30,068     ","1,712     ",5.4     
CN5403500000000,54,035,"Jackson County, WV",2014,,"11,826     ","11,036     ",790     ,6.7     
CN5403700000000,54,037,"Jefferson County, WV",2014,,"26,881     ","25,626     ","1,255     ",4.7     
CN5403900000000,54,039,"Kanawha County, WV",2014,,"88,618     ","83,393     ","5,225     ",5.9     
CN5404100000000,54,041,"Lewis County, WV",2014,,"7,173     ","6,717     ",456     ,6.4     
CN5404300000000,54,043,"Lincoln County, WV",2014,,"7,519     ","6,796     ",723     ,9.6     
CN5404500000000,54,045,"Logan County, WV",2014,,"11,891     ","10,636     ","1,255     ",10.6     
CN5404700000000,54,047,"McDowell County, WV",2014,,"5,771     ","5,014     ",757     ,13.1     
CN5404900000000,54,049,"Marion County, WV",2014,,"26,419     ","24,833     ","1,586     ",6.0     
CN5405100000000,54,051,"Marshall County, WV",2014,,"14,241     ","13,150     ","1,091     ",7.7     
CN5405300000000,54,053,"Mason County, WV",2014,,"10,127     ","9,169     ",958     ,9.5     
CN5405500000000,54,055,"Mercer County, WV",2014,,"22,214     ","20,513     ","1,701     ",7.7     
CN5405700000000,54,057,"Mineral County, WV",2014,,"11,782     ","10,845     ",937     ,8.0     
CN5405900000000,54,059,"Mingo County, WV",2014,,"7,710     ","6,783     ",927     ,12.0     
CN5406100000000,54,061,"Monongalia County, WV",2014,,"50,271     ","48,042     ","2,229     ",4.4     
CN5406300000000,54,063,"Monroe County, WV",2014,,"5,559     ","5,233     ",326     ,5.9     
CN5406500000000,54,065,"Morgan County, WV",2014,,"7,397     ","6,956     ",441     ,6.0     
CN5406700000000,54,067,"Nicholas County, WV",2014,,"10,053     ","9,134     ",919     ,9.1     
CN5406900000000,54,069,"Ohio County, WV",2014,,"20,970     ","19,799     ","1,171     ",5.6     
CN5407100000000,54,071,"Pendleton County, WV",2014,,"3,477     ","3,307     ",170     ,4.9     
CN5407300000000,54,073,"Pleasants County, WV",2014,,"2,973     ","2,761     ",212     ,7.1     
CN5407500000000,54,075,"Pocahontas County, WV",2014,,"3,536     ","3,229     ",307     ,8.7     
CN5407700000000,54,077,"Preston County, WV",2014,,"14,462     ","13,590     ",872     ,6.0     
CN5407900000000,54,079,"Putnam County, WV",2014,,"25,886     ","24,445     ","1,441     ",5.6     
CN5408100000000,54,081,"Raleigh County, WV",2014,,"31,198     ","28,953     ","2,245     ",7.2     
CN5408300000000,54,083,"Randolph County, WV",2014,,"11,801     ","10,945     ",856     ,7.3     
CN5408500000000,54,085,"Ritchie County, WV",2014,,"4,591     ","4,305     ",286     ,6.2     
CN5408700000000,54,087,"Roane County, WV",2014,,"5,283     ","4,752     ",531     ,10.1     
CN5408900000000,54,089,"Summers County, WV",2014,,"4,480     ","4,159     ",321     ,7.2     
CN5409100000000,54,091,"Taylor County, WV",2014,,"7,737     ","7,325     ",412     ,5.3     
CN5409300000000,54,093,"Tucker County, WV",2014,,"3,358     ","3,144     ",214     ,6.4     
CN5409500000000,54,095,"Tyler County, WV",2014,,"3,603     ","3,274     ",329     ,9.1     
CN5409700000000,54,097,"Upshur County, WV",2014,,"9,539     ","8,894     ",645     ,6.8     
CN5409900000000,54,099,"Wayne County, WV",2014,,"15,848     ","14,758     ","1,090     ",6.9     
CN5410100000000,54,101,"Webster County, WV",2014,,"3,438     ","3,142     ",296     ,8.6     
CN5410300000000,54,103,"Wetzel County, WV",2014,,"7,259     ","6,512     ",747     ,10.3     
CN5410500000000,54,105,"Wirt County, WV",2014,,"2,263     ","2,044     ",219     ,9.7     
CN5410700000000,54,107,"Wood County, WV",2014,,"37,785     ","35,532     ","2,253     ",6.0     
CN5410900000000,54,109,"Wyoming County, WV",2014,,"7,947     ","7,190     ",757     ,9.5     
CN5500100000000,55,001,"Adams County, WI",2014,,"8,399     ","7,657     ",742     ,8.8     
CN5500300000000,55,003,"Ashland County, WI",2014,,"8,055     ","7,452     ",603     ,7.5     
CN5500500000000,55,005,"Barron County, WI",2014,,"24,080     ","22,691     ","1,389     ",5.8     
CN5500700000000,55,007,"Bayfield County, WI",2014,,"7,545     ","6,822     ",723     ,9.6     
CN5500900000000,55,009,"Brown County, WI",2014,,"138,476     ","131,778     ","6,698     ",4.8     
CN5501100000000,55,011,"Buffalo County, WI",2014,,"6,463     ","6,100     ",363     ,5.6     
CN5501300000000,55,013,"Burnett County, WI",2014,,"7,372     ","6,779     ",593     ,8.0     
CN5501500000000,55,015,"Calumet County, WI",2014,,"27,151     ","26,014     ","1,137     ",4.2     
CN5501700000000,55,017,"Chippewa County, WI",2014,,"33,070     ","31,290     ","1,780     ",5.4     
CN5501900000000,55,019,"Clark County, WI",2014,,"16,972     ","16,046     ",926     ,5.5     
CN5502100000000,55,021,"Columbia County, WI",2014,,"31,201     ","29,557     ","1,644     ",5.3     
CN5502300000000,55,023,"Crawford County, WI",2014,,"7,989     ","7,425     ",564     ,7.1     
CN5502500000000,55,025,"Dane County, WI",2014,,"305,805     ","294,498     ","11,307     ",3.7     
CN5502700000000,55,027,"Dodge County, WI",2014,,"47,540     ","44,988     ","2,552     ",5.4     
CN5502900000000,55,029,"Door County, WI",2014,,"15,378     ","14,121     ","1,257     ",8.2     
CN5503100000000,55,031,"Douglas County, WI",2014,,"23,549     ","22,211     ","1,338     ",5.7     
CN5503300000000,55,033,"Dunn County, WI",2014,,"23,645     ","22,412     ","1,233     ",5.2     
CN5503500000000,55,035,"Eau Claire County, WI",2014,,"58,005     ","55,402     ","2,603     ",4.5     
CN5503700000000,55,037,"Florence County, WI",2014,,"2,206     ","2,041     ",165     ,7.5     
CN5503900000000,55,039,"Fond du Lac County, WI",2014,,"57,127     ","54,321     ","2,806     ",4.9     
CN5504100000000,55,041,"Forest County, WI",2014,,"4,024     ","3,675     ",349     ,8.7     
CN5504300000000,55,043,"Grant County, WI",2014,,"27,747     ","26,412     ","1,335     ",4.8     
CN5504500000000,55,045,"Green County, WI",2014,,"20,842     ","19,903     ",939     ,4.5     
CN5504700000000,55,047,"Green Lake County, WI",2014,,"10,048     ","9,402     ",646     ,6.4     
CN5504900000000,55,049,"Iowa County, WI",2014,,"13,556     ","12,862     ",694     ,5.1     
CN5505100000000,55,051,"Iron County, WI",2014,,"2,681     ","2,427     ",254     ,9.5     
CN5505300000000,55,053,"Jackson County, WI",2014,,"10,208     ","9,610     ",598     ,5.9     
CN5505500000000,55,055,"Jefferson County, WI",2014,,"45,824     ","43,541     ","2,283     ",5.0     
CN5505700000000,55,057,"Juneau County, WI",2014,,"13,387     ","12,523     ",864     ,6.5     
CN5505900000000,55,059,"Kenosha County, WI",2014,,"86,935     ","81,671     ","5,264     ",6.1     
CN5506100000000,55,061,"Kewaunee County, WI",2014,,"10,843     ","10,296     ",547     ,5.0     
CN5506300000000,55,063,"La Crosse County, WI",2014,,"66,710     ","63,804     ","2,906     ",4.4     
CN5506500000000,55,065,"Lafayette County, WI",2014,,"9,403     ","9,006     ",397     ,4.2     
CN5506700000000,55,067,"Langlade County, WI",2014,,"9,570     ","8,849     ",721     ,7.5     
CN5506900000000,55,069,"Lincoln County, WI",2014,,"15,381     ","14,425     ",956     ,6.2     
CN5507100000000,55,071,"Manitowoc County, WI",2014,,"42,572     ","40,000     ","2,572     ",6.0     
CN5507300000000,55,073,"Marathon County, WI",2014,,"73,176     ","69,492     ","3,684     ",5.0     
CN5507500000000,55,075,"Marinette County, WI",2014,,"21,101     ","19,677     ","1,424     ",6.7     
CN5507700000000,55,077,"Marquette County, WI",2014,,"7,328     ","6,803     ",525     ,7.2     
CN5507800000000,55,078,"Menominee County, WI",2014,,"1,600     ","1,402     ",198     ,12.4     
CN5507900000000,55,079,"Milwaukee County, WI",2014,,"478,784     ","445,882     ","32,902     ",6.9     
CN5508100000000,55,081,"Monroe County, WI",2014,,"22,552     ","21,335     ","1,217     ",5.4     
CN5508300000000,55,083,"Oconto County, WI",2014,,"20,352     ","19,091     ","1,261     ",6.2     
CN5508500000000,55,085,"Oneida County, WI",2014,,"18,774     ","17,509     ","1,265     ",6.7     
CN5508700000000,55,087,"Outagamie County, WI",2014,,"101,310     ","96,489     ","4,821     ",4.8     
CN5508900000000,55,089,"Ozaukee County, WI",2014,,"47,955     ","45,926     ","2,029     ",4.2     
CN5509100000000,55,091,"Pepin County, WI",2014,,"4,032     ","3,840     ",192     ,4.8     
CN5509300000000,55,093,"Pierce County, WI",2014,,"24,023     ","22,961     ","1,062     ",4.4     
CN5509500000000,55,095,"Polk County, WI",2014,,"24,445     ","23,045     ","1,400     ",5.7     
CN5509700000000,55,097,"Portage County, WI",2014,,"39,305     ","37,117     ","2,188     ",5.6     
CN5509900000000,55,099,"Price County, WI",2014,,"6,780     ","6,414     ",366     ,5.4     
CN5510100000000,55,101,"Racine County, WI",2014,,"99,872     ","93,288     ","6,584     ",6.6     
CN5510300000000,55,103,"Richland County, WI",2014,,"9,311     ","8,841     ",470     ,5.0     
CN5510500000000,55,105,"Rock County, WI",2014,,"82,308     ","77,267     ","5,041     ",6.1     
CN5510700000000,55,107,"Rusk County, WI",2014,,"6,997     ","6,539     ",458     ,6.5     
CN5510900000000,55,109,"St. Croix County, WI",2014,,"48,320     ","46,161     ","2,159     ",4.5     
CN5511100000000,55,111,"Sauk County, WI",2014,,"34,996     ","33,251     ","1,745     ",5.0     
CN5511300000000,55,113,"Sawyer County, WI",2014,,"7,959     ","7,248     ",711     ,8.9     
CN5511500000000,55,115,"Shawano County, WI",2014,,"21,302     ","20,039     ","1,263     ",5.9     
CN5511700000000,55,117,"Sheboygan County, WI",2014,,"61,231     ","58,449     ","2,782     ",4.5     
CN5511900000000,55,119,"Taylor County, WI",2014,,"10,640     ","10,073     ",567     ,5.3     
CN5512100000000,55,121,"Trempealeau County, WI",2014,,"16,531     ","15,778     ",753     ,4.6     
CN5512300000000,55,123,"Vernon County, WI",2014,,"15,046     ","14,319     ",727     ,4.8     
CN5512500000000,55,125,"Vilas County, WI",2014,,"10,085     ","9,234     ",851     ,8.4     
CN5512700000000,55,127,"Walworth County, WI",2014,,"57,017     ","53,861     ","3,156     ",5.5     
CN5512900000000,55,129,"Washburn County, WI",2014,,"7,934     ","7,440     ",494     ,6.2     
CN5513100000000,55,131,"Washington County, WI",2014,,"75,787     ","72,347     ","3,440     ",4.5     
CN5513300000000,55,133,"Waukesha County, WI",2014,,"220,628     ","210,862     ","9,766     ",4.4     
CN5513500000000,55,135,"Waupaca County, WI",2014,,"27,329     ","25,783     ","1,546     ",5.7     
CN5513700000000,55,137,"Waushara County, WI",2014,,"11,619     ","10,789     ",830     ,7.1     
CN5513900000000,55,139,"Winnebago County, WI",2014,,"91,612     ","86,838     ","4,774     ",5.2     
CN5514100000000,55,141,"Wood County, WI",2014,,"34,773     ","32,453     ","2,320     ",6.7     
CN5600100000000,56,001,"Albany County, WY",2014,,"20,487     ","19,781     ",706     ,3.4     
CN5600300000000,56,003,"Big Horn County, WY",2014,,"5,579     ","5,329     ",250     ,4.5     
CN5600500000000,56,005,"Campbell County, WY",2014,,"26,254     ","25,376     ",878     ,3.3     
CN5600700000000,56,007,"Carbon County, WY",2014,,"8,438     ","8,102     ",336     ,4.0     
