LAUS,State_FIPS,County_FIPS,County_Name_State,Year,,Labor_Force,Employed,Unemployed,Unemployment_Rate
CN5108300000000,51,083,"Halifax County, VA",2016,,"14,846     ","13,972     ",874     ,5.9     
CN5108500000000,51,085,"Hanover County, VA",2016,,"57,089     ","55,068     ","2,021     ",3.5     
CN5108700000000,51,087,"Henrico County, VA",2016,,"178,588     ","171,560     ","7,028     ",3.9     
CN5108900000000,51,089,"Henry County, VA",2016,,"22,112     ","20,865     ","1,247     ",5.6     
CN5109100000000,51,091,"Highland County, VA",2016,,"1,305     ","1,264     ",41     ,3.1     
CN5109300000000,51,093,"Isle of Wight County, VA",2016,,"18,904     ","18,081     ",823     ,4.4     
CN5109500000000,51,095,"James City County, VA",2016,,"34,812     ","33,451     ","1,361     ",3.9     
CN5109700000000,51,097,"King and Queen County, VA",2016,,"3,655     ","3,501     ",154     ,4.2     
CN5109900000000,51,099,"King George County, VA",2016,,"12,303     ","11,772     ",531     ,4.3     
CN5110100000000,51,101,"King William County, VA",2016,,"8,738     ","8,403     ",335     ,3.8     
CN5110300000000,51,103,"Lancaster County, VA",2016,,"5,103     ","4,813     ",290     ,5.7     
CN5110500000000,51,105,"Lee County, VA",2016,,"8,434     ","7,856     ",578     ,6.9     
CN5110700000000,51,107,"Loudoun County, VA",2016,,"206,982     ","200,306     ","6,676     ",3.2     
CN5110900000000,51,109,"Louisa County, VA",2016,,"18,542     ","17,826     ",716     ,3.9     
CN5111100000000,51,111,"Lunenburg County, VA",2016,,"5,245     ","5,001     ",244     ,4.7     
CN5111300000000,51,113,"Madison County, VA",2016,,"7,162     ","6,936     ",226     ,3.2     
CN5111500000000,51,115,"Mathews County, VA",2016,,"4,033     ","3,870     ",163     ,4.0     
CN5111700000000,51,117,"Mecklenburg County, VA",2016,,"12,444     ","11,738     ",706     ,5.7     
CN5111900000000,51,119,"Middlesex County, VA",2016,,"5,021     ","4,827     ",194     ,3.9     
CN5112100000000,51,121,"Montgomery County, VA",2016,,"49,659     ","47,585     ","2,074     ",4.2     
CN5112500000000,51,125,"Nelson County, VA",2016,,"7,225     ","6,962     ",263     ,3.6     
CN5112700000000,51,127,"New Kent County, VA",2016,,"11,656     ","11,257     ",399     ,3.4     
CN5113100000000,51,131,"Northampton County, VA",2016,,"5,869     ","5,525     ",344     ,5.9     
CN5113300000000,51,133,"Northumberland County, VA",2016,,"5,442     ","5,142     ",300     ,5.5     
CN5113500000000,51,135,"Nottoway County, VA",2016,,"7,024     ","6,742     ",282     ,4.0     
CN5113700000000,51,137,"Orange County, VA",2016,,"16,340     ","15,669     ",671     ,4.1     
CN5113900000000,51,139,"Page County, VA",2016,,"11,579     ","10,929     ",650     ,5.6     
CN5114100000000,51,141,"Patrick County, VA",2016,,"7,942     ","7,553     ",389     ,4.9     
CN5114300000000,51,143,"Pittsylvania County, VA",2016,,"29,657     ","28,234     ","1,423     ",4.8     
CN5114500000000,51,145,"Powhatan County, VA",2016,,"13,617     ","13,130     ",487     ,3.6     
CN5114700000000,51,147,"Prince Edward County, VA",2016,,"10,140     ","9,595     ",545     ,5.4     
CN5114900000000,51,149,"Prince George County, VA",2016,,"14,910     ","14,179     ",731     ,4.9     
CN5115300000000,51,153,"Prince William County, VA",2016,,"234,607     ","225,977     ","8,630     ",3.7     
CN5115500000000,51,155,"Pulaski County, VA",2016,,"16,249     ","15,272     ",977     ,6.0     
CN5115700000000,51,157,"Rappahannock County, VA",2016,,"3,706     ","3,574     ",132     ,3.6     
CN5115900000000,51,159,"Richmond County, VA",2016,,"3,903     ","3,757     ",146     ,3.7     
CN5116100000000,51,161,"Roanoke County, VA",2016,,"49,064     ","47,293     ","1,771     ",3.6     
CN5116300000000,51,163,"Rockbridge County, VA",2016,,"10,447     ","9,986     ",461     ,4.4     
CN5116500000000,51,165,"Rockingham County, VA",2016,,"40,499     ","39,062     ","1,437     ",3.5     
CN5116700000000,51,167,"Russell County, VA",2016,,"11,230     ","10,497     ",733     ,6.5     
CN5116900000000,51,169,"Scott County, VA",2016,,"9,412     ","8,947     ",465     ,4.9     
CN5117100000000,51,171,"Shenandoah County, VA",2016,,"20,797     ","20,007     ",790     ,3.8     
CN5117300000000,51,173,"Smyth County, VA",2016,,"13,659     ","12,859     ",800     ,5.9     
CN5117500000000,51,175,"Southampton County, VA",2016,,"9,024     ","8,666     ",358     ,4.0     
CN5117700000000,51,177,"Spotsylvania County, VA",2016,,"64,849     ","62,173     ","2,676     ",4.1     
CN5117900000000,51,179,"Stafford County, VA",2016,,"68,194     ","65,497     ","2,697     ",4.0     
CN5118100000000,51,181,"Surry County, VA",2016,,"3,652     ","3,458     ",194     ,5.3     
CN5118300000000,51,183,"Sussex County, VA",2016,,"3,943     ","3,693     ",250     ,6.3     
CN5118500000000,51,185,"Tazewell County, VA",2016,,"15,937     ","14,731     ","1,206     ",7.6     
CN5118700000000,51,187,"Warren County, VA",2016,,"19,671     ","18,867     ",804     ,4.1     
CN5119100000000,51,191,"Washington County, VA",2016,,"26,809     ","25,588     ","1,221     ",4.6     
CN5119300000000,51,193,"Westmoreland County, VA",2016,,"8,966     ","8,551     ",415     ,4.6     
CN5119500000000,51,195,"Wise County, VA",2016,,"13,190     ","12,062     ","1,128     ",8.6     
CN5119700000000,51,197,"Wythe County, VA",2016,,"13,641     ","12,856     ",785     ,5.8     
CN5119900000000,51,199,"York County, VA",2016,,"32,066     ","30,808     ","1,258     ",3.9     
CN5151000000000,51,510,"Alexandria city, VA",2016,,"96,239     ","93,416     ","2,823     ",2.9     
CN5152000000000,51,520,"Bristol city, VA",2016,,"7,438     ","7,057     ",381     ,5.1     
CN5153000000000,51,530,"Buena Vista city, VA",2016,,"3,271     ","3,103     ",168     ,5.1     
CN5154000000000,51,540,"Charlottesville city, VA",2016,,"24,842     ","23,995     ",847     ,3.4     
CN5155000000000,51,550,"Chesapeake city, VA",2016,,"117,770     ","112,689     ","5,081     ",4.3     
CN5157000000000,51,570,"Colonial Heights city, VA",2016,,"8,700     ","8,306     ",394     ,4.5     
CN5158000000000,51,580,"Covington city, VA",2016,,"2,379     ","2,238     ",141     ,5.9     
CN5159000000000,51,590,"Danville city, VA",2016,,"19,083     ","17,915     ","1,168     ",6.1     
CN5159500000000,51,595,"Emporia city, VA",2016,,"2,242     ","2,096     ",146     ,6.5     
CN5160000000000,51,600,"Fairfax city, VA",2016,,"12,952     ","12,553     ",399     ,3.1     
CN5161000000000,51,610,"Falls Church city, VA",2016,,"7,968     ","7,748     ",220     ,2.8     
CN5162000000000,51,620,"Franklin city, VA",2016,,"3,532     ","3,316     ",216     ,6.1     
CN5163000000000,51,630,"Fredericksburg city, VA",2016,,"13,540     ","12,886     ",654     ,4.8     
CN5164000000000,51,640,"Galax city, VA",2016,,"2,899     ","2,754     ",145     ,5.0     
CN5165000000000,51,650,"Hampton city, VA",2016,,"63,882     ","60,206     ","3,676     ",5.8     
CN5166000000000,51,660,"Harrisonburg city, VA",2016,,"24,197     ","23,017     ","1,180     ",4.9     
CN5167000000000,51,670,"Hopewell city, VA",2016,,"9,765     ","9,122     ",643     ,6.6     
CN5167800000000,51,678,"Lexington city, VA",2016,,"2,262     ","2,122     ",140     ,6.2     
CN5168000000000,51,680,"Lynchburg city, VA",2016,,"35,470     ","33,608     ","1,862     ",5.2     
CN5168300000000,51,683,"Manassas city, VA",2016,,"21,564     ","20,778     ",786     ,3.6     
CN5168500000000,51,685,"Manassas Park city, VA",2016,,"8,468     ","8,156     ",312     ,3.7     
CN5169000000000,51,690,"Martinsville city, VA",2016,,"5,156     ","4,788     ",368     ,7.1     
CN5170000000000,51,700,"Newport News city, VA",2016,,"88,720     ","84,128     ","4,592     ",5.2     
CN5171000000000,51,710,"Norfolk city, VA",2016,,"110,198     ","104,320     ","5,878     ",5.3     
CN5172000000000,51,720,"Norton city, VA",2016,,"1,659     ","1,544     ",115     ,6.9     
CN5173000000000,51,730,"Petersburg city, VA",2016,,"13,191     ","12,147     ","1,044     ",7.9     
CN5173500000000,51,735,"Poquoson city, VA",2016,,"6,158     ","5,940     ",218     ,3.5     
CN5174000000000,51,740,"Portsmouth city, VA",2016,,"44,007     ","41,276     ","2,731     ",6.2     
CN5175000000000,51,750,"Radford city, VA",2016,,"8,247     ","7,796     ",451     ,5.5     
CN5176000000000,51,760,"Richmond city, VA",2016,,"114,501     ","109,128     ","5,373     ",4.7     
CN5177000000000,51,770,"Roanoke city, VA",2016,,"48,866     ","46,743     ","2,123     ",4.3     
CN5177500000000,51,775,"Salem city, VA",2016,,"12,874     ","12,361     ",513     ,4.0     
CN5179000000000,51,790,"Staunton city, VA",2016,,"11,775     ","11,310     ",465     ,3.9     
CN5180000000000,51,800,"Suffolk city, VA",2016,,"42,900     ","40,872     ","2,028     ",4.7     
CN5181000000000,51,810,"Virginia Beach city, VA",2016,,"228,883     ","219,727     ","9,156     ",4.0     
CN5182000000000,51,820,"Waynesboro city, VA",2016,,"10,177     ","9,751     ",426     ,4.2     
CN5183000000000,51,830,"Williamsburg city, VA",2016,,"6,704     ","6,329     ",375     ,5.6     
CN5184000000000,51,840,"Winchester city, VA",2016,,"14,305     ","13,727     ",578     ,4.0     
CN5300100000000,53,001,"Adams County, WA",2016,,"8,714     ","8,158     ",556     ,6.4     
CN5300300000000,53,003,"Asotin County, WA",2016,,"9,964     ","9,473     ",491     ,4.9     
CN5300500000000,53,005,"Benton County, WA",2016,,"94,291     ","88,412     ","5,879     ",6.2     
CN5300700000000,53,007,"Chelan County, WA",2016,,"43,289     ","40,840     ","2,449     ",5.7     
CN5300900000000,53,009,"Clallam County, WA",2016,,"27,313     ","25,259     ","2,054     ",7.5     
CN5301100000000,53,011,"Clark County, WA",2016,,"220,790     ","207,514     ","13,276     ",6.0     
CN5301300000000,53,013,"Columbia County, WA",2016,,"1,719     ","1,608     ",111     ,6.5     
CN5301500000000,53,015,"Cowlitz County, WA",2016,,"44,844     ","41,668     ","3,176     ",7.1     
CN5301700000000,53,017,"Douglas County, WA",2016,,"20,536     ","19,136     ","1,400     ",6.8     
CN5301900000000,53,019,"Ferry County, WA",2016,,"2,491     ","2,237     ",254     ,10.2     
CN5302100000000,53,021,"Franklin County, WA",2016,,"39,844     ","36,916     ","2,928     ",7.3     
CN5302300000000,53,023,"Garfield County, WA",2016,,919     ,866     ,53     ,5.8     
CN5302500000000,53,025,"Grant County, WA",2016,,"44,567     ","41,422     ","3,145     ",7.1     
CN5302700000000,53,027,"Grays Harbor County, WA",2016,,"27,238     ","24,993     ","2,245     ",8.2     
CN5302900000000,53,029,"Island County, WA",2016,,"32,737     ","30,827     ","1,910     ",5.8     
CN5303100000000,53,031,"Jefferson County, WA",2016,,"11,507     ","10,703     ",804     ,7.0     
CN5303300000000,53,033,"King County, WA",2016,,"1,204,361     ","1,156,940     ","47,421     ",3.9     
CN5303500000000,53,035,"Kitsap County, WA",2016,,"118,179     ","111,669     ","6,510     ",5.5     
CN5303700000000,53,037,"Kittitas County, WA",2016,,"21,533     ","20,265     ","1,268     ",5.9     
CN5303900000000,53,039,"Klickitat County, WA",2016,,"9,642     ","8,993     ",649     ,6.7     
CN5304100000000,53,041,"Lewis County, WA",2016,,"31,915     ","29,452     ","2,463     ",7.7     
CN5304300000000,53,043,"Lincoln County, WA",2016,,"4,891     ","4,621     ",270     ,5.5     
CN5304500000000,53,045,"Mason County, WA",2016,,"23,501     ","21,746     ","1,755     ",7.5     
CN5304700000000,53,047,"Okanogan County, WA",2016,,"21,406     ","19,997     ","1,409     ",6.6     
CN5304900000000,53,049,"Pacific County, WA",2016,,"8,289     ","7,629     ",660     ,8.0     
CN5305100000000,53,051,"Pend Oreille County, WA",2016,,"4,660     ","4,249     ",411     ,8.8     
CN5305300000000,53,053,"Pierce County, WA",2016,,"404,636     ","380,551     ","24,085     ",6.0     
CN5305500000000,53,055,"San Juan County, WA",2016,,"7,874     ","7,511     ",363     ,4.6     
CN5305700000000,53,057,"Skagit County, WA",2016,,"57,965     ","54,231     ","3,734     ",6.4     
CN5305900000000,53,059,"Skamania County, WA",2016,,"5,076     ","4,726     ",350     ,6.9     
CN5306100000000,53,061,"Snohomish County, WA",2016,,"412,294     ","394,461     ","17,833     ",4.3     
CN5306300000000,53,063,"Spokane County, WA",2016,,"234,478     ","220,390     ","14,088     ",6.0     
CN5306500000000,53,065,"Stevens County, WA",2016,,"17,882     ","16,428     ","1,454     ",8.1     
CN5306700000000,53,067,"Thurston County, WA",2016,,"129,787     ","122,547     ","7,240     ",5.6     
CN5306900000000,53,069,"Wahkiakum County, WA",2016,,"1,288     ","1,178     ",110     ,8.5     
CN5307100000000,53,071,"Walla Walla County, WA",2016,,"28,715     ","27,178     ","1,537     ",5.4     
CN5307300000000,53,073,"Whatcom County, WA",2016,,"107,124     ","100,951     ","6,173     ",5.8     
CN5307500000000,53,075,"Whitman County, WA",2016,,"23,110     ","21,965     ","1,145     ",5.0     
CN5307700000000,53,077,"Yakima County, WA",2016,,"125,834     ","116,419     ","9,415     ",7.5     
CN5400100000000,54,001,"Barbour County, WV",2016,,"6,952     ","6,479     ",473     ,6.8     
CN5400300000000,54,003,"Berkeley County, WV",2016,,"54,018     ","51,881     ","2,137     ",4.0     
CN5400500000000,54,005,"Boone County, WV",2016,,"7,978     ","7,252     ",726     ,9.1     
CN5400700000000,54,007,"Braxton County, WV",2016,,"5,485     ","5,004     ",481     ,8.8     
CN5400900000000,54,009,"Brooke County, WV",2016,,"9,967     ","9,265     ",702     ,7.0     
CN5401100000000,54,011,"Cabell County, WV",2016,,"41,161     ","39,183     ","1,978     ",4.8     
CN5401300000000,54,013,"Calhoun County, WV",2016,,"2,618     ","2,282     ",336     ,12.8     
CN5401500000000,54,015,"Clay County, WV",2016,,"3,254     ","2,917     ",337     ,10.4     
CN5401700000000,54,017,"Doddridge County, WV",2016,,"3,776     ","3,581     ",195     ,5.2     
CN5401900000000,54,019,"Fayette County, WV",2016,,"15,952     ","14,688     ","1,264     ",7.9     
CN5402100000000,54,021,"Gilmer County, WV",2016,,"2,536     ","2,327     ",209     ,8.2     
CN5402300000000,54,023,"Grant County, WV",2016,,"5,949     ","5,595     ",354     ,6.0     
CN5402500000000,54,025,"Greenbrier County, WV",2016,,"15,665     ","14,820     ",845     ,5.4     
CN5402700000000,54,027,"Hampshire County, WV",2016,,"9,883     ","9,453     ",430     ,4.4     
CN5402900000000,54,029,"Hancock County, WV",2016,,"12,841     ","11,942     ",899     ,7.0     
CN5403100000000,54,031,"Hardy County, WV",2016,,"5,710     ","5,385     ",325     ,5.7     
CN5403300000000,54,033,"Harrison County, WV",2016,,"32,307     ","30,421     ","1,886     ",5.8     
CN5403500000000,54,035,"Jackson County, WV",2016,,"11,990     ","11,213     ",777     ,6.5     
CN5403700000000,54,037,"Jefferson County, WV",2016,,"28,521     ","27,562     ",959     ,3.4     
CN5403900000000,54,039,"Kanawha County, WV",2016,,"85,190     ","80,542     ","4,648     ",5.5     
CN5404100000000,54,041,"Lewis County, WV",2016,,"6,820     ","6,240     ",580     ,8.5     
CN5404300000000,54,043,"Lincoln County, WV",2016,,"7,280     ","6,659     ",621     ,8.5     
CN5404500000000,54,045,"Logan County, WV",2016,,"11,143     ","10,007     ","1,136     ",10.2     
CN5404700000000,54,047,"McDowell County, WV",2016,,"5,077     ","4,460     ",617     ,12.2     
CN5404900000000,54,049,"Marion County, WV",2016,,"25,640     ","23,963     ","1,677     ",6.5     
CN5405100000000,54,051,"Marshall County, WV",2016,,"14,048     ","12,929     ","1,119     ",8.0     
CN5405300000000,54,053,"Mason County, WV",2016,,"10,016     ","9,303     ",713     ,7.1     
CN5405500000000,54,055,"Mercer County, WV",2016,,"21,660     ","20,212     ","1,448     ",6.7     
CN5405700000000,54,057,"Mineral County, WV",2016,,"11,894     ","11,186     ",708     ,6.0     
CN5405900000000,54,059,"Mingo County, WV",2016,,"6,740     ","5,894     ",846     ,12.6     
CN5406100000000,54,061,"Monongalia County, WV",2016,,"51,218     ","49,004     ","2,214     ",4.3     
CN5406300000000,54,063,"Monroe County, WV",2016,,"5,972     ","5,700     ",272     ,4.6     
CN5406500000000,54,065,"Morgan County, WV",2016,,"7,645     ","7,310     ",335     ,4.4     
CN5406700000000,54,067,"Nicholas County, WV",2016,,"9,574     ","8,731     ",843     ,8.8     
CN5406900000000,54,069,"Ohio County, WV",2016,,"20,603     ","19,461     ","1,142     ",5.5     
CN5407100000000,54,071,"Pendleton County, WV",2016,,"3,649     ","3,508     ",141     ,3.9     
CN5407300000000,54,073,"Pleasants County, WV",2016,,"2,950     ","2,709     ",241     ,8.2     
CN5407500000000,54,075,"Pocahontas County, WV",2016,,"3,722     ","3,475     ",247     ,6.6     
CN5407700000000,54,077,"Preston County, WV",2016,,"14,833     ","13,982     ",851     ,5.7     
CN5407900000000,54,079,"Putnam County, WV",2016,,"25,743     ","24,486     ","1,257     ",4.9     
CN5408100000000,54,081,"Raleigh County, WV",2016,,"29,896     ","27,808     ","2,088     ",7.0     
CN5408300000000,54,083,"Randolph County, WV",2016,,"12,190     ","11,461     ",729     ,6.0     
CN5408500000000,54,085,"Ritchie County, WV",2016,,"4,558     ","4,260     ",298     ,6.5     
